Date,Open,High,Low,Close,Adj Close,Volume,PC1,PC2
-1.7266799587363932,-0.5356323551926381,-0.5363947282360075,-0.5346911205929911,-0.5356471260473125,-0.5277863078631632,-1.1648860884790981,1.7870909947554472,1.4818372004537244
-1.7262893513483746,-0.5359798751103528,-0.5368770515884024,-0.5351121620047533,-0.5360642639576992,-0.5281479409283238,-1.1123178919249193,1.7840942446599297,1.4347914968736577
-1.725898743960356,-0.5368140474719786,-0.5377040151037602,-0.5359543705873615,-0.5368986643716359,-0.5288713448761242,-1.0770771104769745,1.7831750174633385,1.4029432992303228
-1.7255081365723375,-0.5375785912909512,-0.5384619518003805,-0.5367262798422592,-0.5376634172073449,-0.5295343847680783,-1.037734670380694,1.7818235668136102,1.3674840885598167
-1.7251175291843188,-0.537926111208666,-0.5388064684806624,-0.5370771476853944,-0.5380110321326672,-0.5298357915948718,-1.096999452483176,1.7865912402992687,1.4198060457504282
-1.7247269217963002,-0.5370920634061503,-0.5379107251119293,-0.5361648912932426,-0.5371072333268292,-0.5290521614087045,-1.1654720397145746,1.7894829115790831,1.4808804700016192
-1.7243363144082815,-0.5370920634061503,-0.5379796284479856,-0.5363052384304968,-0.5372462792969581,-0.5291727517029177,-1.1572687224179035,1.7889675569545116,1.4733898407375028
-1.7239457070202628,-0.53778710324158,-0.5386686618085496,-0.5369368005481402,-0.5378719861625382,-0.5297152013006586,-1.1596962346791633,1.7903431572773103,1.4750844484689227
-1.7235550996322442,-0.53778710324158,-0.5385997584724932,-0.5368666269795133,-0.5378024631774737,-0.5296549750622915,-1.1924257965464944,1.7924120439759346,1.5040234154985423
-1.7231644922442255,-0.5374395833238652,-0.5381863384561548,-0.536515759136378,-0.5374548482521515,-0.5293535682354981,-1.1932628697400323,1.7916000947119308,1.504775590646218
-1.7227738848562069,-0.5375090873074082,-0.5383930484643241,-0.5366561062736321,-0.5375938942222804,-0.5294741585297112,-1.1957740893206459,1.7919292487575431,1.5067830483948923
-1.7223832774681882,-0.5365360315378067,-0.5373594984234782,-0.5356035027442263,-0.5365510494463136,-0.5285699380493306,-1.0904702815735805,1.78225157196672,1.413565150448728
-1.7219926700801695,-0.5370225594226075,-0.5379107251119293,-0.5361648912932426,-0.5371072333268292,-0.5290521614087045,-1.133412136402074,1.786262113783436,1.4512980538682423
-1.7216020626921509,-0.5367445434884357,-0.5374973050955909,-0.5358140234501075,-0.536759618401507,-0.5287507545819109,-1.1863988695530217,1.7891661207624372,1.4983656766369406
-1.7212114553041324,-0.5365360315378067,-0.5372905950874218,-0.5356035027442263,-0.5365510494463136,-0.5285699380493306,-1.1129875504797495,1.7834180524928986,1.4330959841764743
-1.7208208479161138,-0.5365360315378067,-0.5373594984234782,-0.5356736763128533,-0.5366205724313781,-0.5286301642876977,-1.2038936992979634,1.789825416136035,1.5136587407012396
-1.7204302405280951,-0.5368140474719786,-0.5377040151037602,-0.5359543705873615,-0.5368986643716359,-0.5288713448761242,-1.1537530150050443,1.7867454883165648,1.4688272602511323
-1.7200396331400765,-0.5368835514555216,-0.5377729184398166,-0.5360947177246156,-0.5370377103417647,-0.5289919351703374,-1.1572687224179035,1.787087800113987,1.4717395906355963
-1.7196490257520578,-0.5375090873074082,-0.5383930484643241,-0.5366561062736321,-0.5375938942222804,-0.5294741585297112,-1.1406109658664996,1.7869721605705944,1.4565139415461195
-1.7192584183640391,-0.5381346231592947,-0.5390131784888316,-0.5372876683912755,-0.5382196010878605,-0.5300166081274522,-1.0817647203607865,1.7839578383308143,1.4037949456000205
-1.7188678109760205,-0.5389687955209206,-0.5398401420041893,-0.5382000505425109,-0.5391235244868616,-0.5308002383136197,-1.0732265737867002,1.7850102649237407,1.3956459013098361
-1.7184772035880018,-0.539941851290522,-0.5408047887089789,-0.5391123069346625,-0.5400273232926995,-0.531583868499787,-1.157017600459842,1.7927060072867493,1.4694826860397623
-1.7180865961999832,-0.5394553234057213,-0.5402535620205277,-0.5385509183856462,-0.5394711394121839,-0.5311016451404131,-1.1742613082467224,1.7926860353059426,1.484891949480821
-1.7176959888119645,-0.5388992915373776,-0.5397023353320766,-0.5379895298366296,-0.5389149555316682,-0.5306194217810393,-1.1416991610180989,1.7891158050427698,1.456067648661578
-1.717305381423946,-0.5388992915373776,-0.5396334319960202,-0.5379895298366296,-0.5389149555316682,-0.5306194217810393,-1.2161986752429703,1.7942215467064437,1.5220893049346995
-1.7169147740359274,-0.5388297875538347,-0.5396334319960202,-0.5379193562680026,-0.5388454325466038,-0.5305591955426723,-1.1940162356142163,1.792408118109828,1.5022528576418483
-1.7165241666479087,-0.5395248273892643,-0.5403913686926405,-0.5387614390915273,-0.5396797083673772,-0.5312824616729934,-1.1832179914175778,1.7931293358856017,1.492135022977228
-1.71613355925989,-0.5396638353563502,-0.5404602720286968,-0.5387614390915273,-0.5396797083673772,-0.5312824616729934,-1.1772747717434588,1.7926642957262937,1.4866779169714897
-1.7157429518718714,-0.5400808592576078,-0.5409425953810916,-0.5392526540719166,-0.5401663692628285,-0.5317044587940003,-1.1940999429335701,1.794686503794903,1.5012449134879426
-1.7153523444838528,-0.5402198672246938,-0.5410804020532044,-0.5393931269682544,-0.5403055398261206,-0.5318250490882135,-1.191421308714249,1.7946491090921104,1.4986423244244347
-1.714961737095834,-0.540498007717976,-0.541356138880111,-0.5397439948113896,-0.5406531547514429,-0.5321264559150071,-1.2041448212560248,1.7960684941833251,1.5096367790238456
-1.7145711297078154,-0.5402894957673471,-0.5410804020532044,-0.5393931269682544,-0.5403055398261206,-0.5318250490882135,-1.1999594552883353,1.7950176349163185,1.5059022356449816
-1.7141805223197968,-0.5396638353563502,-0.5403913686926405,-0.5387614390915273,-0.5396797083673772,-0.5312824616729934,-1.1739264789693074,1.7917378638192323,1.4829160570304694
-1.7137899149317781,-0.540498007717976,-0.541356138880111,-0.5396738212427625,-0.5405836317663784,-0.53206622967664,-1.1624585762178383,1.7926410813797187,1.4721520071720173
-1.7133993075437595,-0.5412625515369485,-0.5421140755767313,-0.5404457304976601,-0.5413483846020873,-0.5327292695685942,-1.1547575028372898,1.793526553198608,1.4647982218712488
-1.713008700155741,-0.5411235435698626,-0.5419073655685622,-0.540235209791779,-0.5411398156468941,-0.5325484530360138,-1.1930954551013246,1.795707903599734,1.4987832967758608
-1.7126180927677224,-0.5414710634875775,-0.5423207855849006,-0.5407264247721683,-0.5416264765423452,-0.5329703123395415,-1.18238091822404,1.7957249984236285,1.4889009538713476
-1.7122274853797037,-0.5407760236521478,-0.5415628488882802,-0.5398843419486437,-0.5407922007215717,-0.5322470462092203,-1.1730056984564157,1.7933132775475935,1.4807820973146673
-1.711836877991685,-0.5405675117015188,-0.541356138880111,-0.5396738212427625,-0.5405836317663784,-0.53206622967664,-1.2053167237269777,1.7950393708597043,1.5094202150181648
-1.7114462706036664,-0.5400808592576078,-0.5408047887089789,-0.5391824805032895,-0.540096846277764,-0.5316440947381541,-1.1906679428400648,1.792848336674289,1.4964816086748847
-1.7110556632156477,-0.540011355274065,-0.5408047887089789,-0.5391123069346625,-0.5400273232926995,-0.531583868499787,-1.2018847236334724,1.7933961040167692,1.5063119992723122
-1.710665055827629,-0.5401503632411508,-0.5410114987171479,-0.5393228276405437,-0.5402358922478929,-0.5317646850323674,-1.1853943817207762,1.7924949782382544,1.491415427685046
-1.7102744484396104,-0.5402894957673471,-0.541149428871942,-0.5394633005368814,-0.5403750628111851,-0.5318854131440597,-1.194602186849693,1.7932980707955732,1.4993709240265238
-1.7098838410515917,-0.5403589997508901,-0.5412183322079983,-0.5395334741055084,-0.5404445857962494,-0.5319456393824268,-1.2257413096493022,1.795509313061235,1.5268391976978701
-1.709493233663573,-0.540428503734433,-0.5412872355440547,-0.5396738212427625,-0.5405836317663784,-0.53206622967664,-1.2024706748689489,1.7939579338799336,1.5059585753883762
-1.7091026262755546,-0.5416100714546633,-0.5424585922570133,-0.5407965983407953,-0.5416959995274097,-0.5330306763953878,-1.1885752598562203,1.7951736348449294,1.4929287553842827
-1.708712018887536,-0.5422357318656602,-0.543078845764202,-0.5414282862175225,-0.5423218309861529,-0.5335732638106078,-1.1397738926729617,1.79286971370034,1.4491320558178749
-1.7083214114995173,-0.542652755766918,-0.5434922657805403,-0.5419195011979118,-0.5428084918816042,-0.5339951231141354,-1.1342492095956118,1.7932828877701648,1.4438531403427899
-1.7079308041114987,-0.5423052358492032,-0.543078845764202,-0.5414282862175225,-0.5423218309861529,-0.5335732638106078,-1.0244252066034418,1.7844798664601043,1.3463495724008303
-1.70754019672348,-0.5423747398327461,-0.5432166524363147,-0.5415686333547766,-0.5424608769562819,-0.5336937162873419,-0.3814692866469958,1.7391480001143753,0.7750275561147767
-1.7071495893354613,-0.5419575913723781,-0.5426653022651825,-0.5410772926153036,-0.5419740914676675,-0.5332717191663351,-1.1067095015282156,1.7892934958091578,1.4192884433522825
-1.7067589819474427,-0.5413320555204915,-0.5420451722406749,-0.5404457304976601,-0.5413483846020873,-0.5327292695685942,-1.0823506715962632,1.7861612233643678,1.3977829562691118
-1.706368374559424,-0.540498007717976,-0.5412183322079983,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-1.1077976966798146,1.7861239619346556,1.4206141854371115
-1.7059777671714054,-0.5405675117015188,-0.5414250422161674,-0.5397439948113896,-0.5406531547514429,-0.5321264559150071,-1.104533111225017,1.7860447888629807,1.4174912877611512
-1.7055871597833867,-0.540498007717976,-0.5412183322079983,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-1.1912538940755413,1.7917596758083314,1.4944264799505598
-1.705196552395368,-0.539941851290522,-0.540666982036866,-0.5390421333660355,-0.5399578003076351,-0.5315236422614199,-1.1635467713694376,1.7885324678153491,1.4699146982300402
-1.7048059450073496,-0.539941851290522,-0.5408047887089789,-0.5391123069346625,-0.5400273232926995,-0.531583868499787,-1.1406109658664996,1.7869205726288566,1.4493510873506021
-1.704415337619331,-0.5401503632411508,-0.5410114987171479,-0.5393931269682544,-0.5403055398261206,-0.5318250490882135,-1.219463260697768,1.7928730232399734,1.519116615254542
-1.7040247302313123,-0.540498007717976,-0.541356138880111,-0.5396738212427625,-0.5405836317663784,-0.53206622967664,-1.1999594552883353,1.7919882852260571,1.5014918443977643
-1.7036341228432936,-0.5409845356027766,-0.5418384622325058,-0.5401650362231519,-0.5410702926618296,-0.5324880889801678,-1.200043162607689,1.7928560552933008,1.5011818027830677
-1.703243515455275,-0.5410540395863197,-0.5417695588964494,-0.5401650362231519,-0.5410702926618296,-0.5324880889801678,-1.2088324311398368,1.7933455128935962,1.5088299148237978
-1.7028529080672563,-0.5410540395863197,-0.5419073655685622,-0.540305383360406,-0.5412093386319585,-0.5326086792743809,-1.1860640402756066,1.7918293916292893,1.4883955490774587
-1.7024623006792377,-0.5412625515369485,-0.5421140755767313,-0.5404457304976601,-0.5413483846020873,-0.5327292695685942,-1.1185122335570996,1.787263713446283,1.4281566506259484
-1.702071693291219,-0.5401503632411508,-0.5409425953810916,-0.5392526540719166,-0.5401663692628285,-0.5317044587940003,-1.1284734045602003,1.7854505885824083,1.4373873070686092
-1.7016810859032003,-0.5400808592576078,-0.5408736920450352,-0.5391824805032895,-0.540096846277764,-0.5316440947381541,-1.1842224792498233,1.7891176315886046,1.4867798144322244
-1.7012904785151817,-0.5402894957673471,-0.541149428871942,-0.5394633005368814,-0.5403750628111851,-0.5318854131440597,-1.160617015192055,1.7878558039243528,1.4655309424739347
-1.7008998711271632,-0.540428503734433,-0.5412872355440547,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-1.2059026749624544,1.7912091367820044,1.5055326473132298
-1.7005092637391446,-0.5398028433234361,-0.5405291753647532,-0.5389017862287813,-0.5398187543375061,-0.5314030519672067,-1.1637978933274988,1.7866802908306463,1.4682964732242603
-1.700118656351126,-0.5395248273892643,-0.5403224653565841,-0.5386210919542732,-0.5395406623972484,-0.5311620091962593,-1.1991223820947974,1.7885063671639587,1.4996372016244925
-1.6997280489631073,-0.5393163154386353,-0.5401157553484149,-0.538410571248392,-0.539332093442055,-0.5309810548462,-1.1207723311796518,1.7824090918617514,1.4299806979686775
-1.6993374415750886,-0.5393163154386353,-0.5401157553484149,-0.538410571248392,-0.539332093442055,-0.5309810548462,-1.1858129183175452,1.7868750517285095,1.4875941493668616
-1.69894683418707,-0.5393163154386353,-0.5401157553484149,-0.538410571248392,-0.539332093442055,-0.5309810548462,-1.2209699924461361,1.789228362597129,1.5186635879158494
-1.6985562267990513,-0.540011355274065,-0.5408736920450352,-0.5391824805032895,-0.540096846277764,-0.5316440947381541,-1.1185959408764534,1.7833916437442896,1.4272230425924
-1.6981656194110326,-0.5408455276356907,-0.541700655560393,-0.5400246890858977,-0.5409312466917007,-0.5323676365034336,-1.1565990638630732,1.7876505355761116,1.4604336855140059
-1.697775012023014,-0.540498007717976,-0.5412872355440547,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-1.1137409163539336,1.7836655645494963,1.4223930674009015
-1.6973844046349953,-0.5395248273892643,-0.5403224653565841,-0.5386210919542732,-0.5395406623972484,-0.5311620091962593,-1.1391879414374853,1.7833441238123797,1.4452887869389401
-1.6969937972469766,-0.5389687955209206,-0.5397712386681329,-0.5380597034052567,-0.5389844785167327,-0.5306797858368855,-1.174847259482199,1.7845968877606428,1.4770621625121207
-1.6966031898589582,-0.5385517716196628,-0.5393578186517947,-0.5376386619934944,-0.5385673406063459,-0.5303180149542458,-1.0290291091679002,1.7733038654157565,1.3475738396366426
-1.6962125824709395,-0.5385517716196628,-0.539426721987851,-0.5377790091307485,-0.538706386576475,-0.530438605248459,-1.1148291115055329,1.7794341825696425,1.4235816037328837
-1.6958219750829209,-0.5387602835702917,-0.5396334319960202,-0.5379193562680026,-0.5388454325466038,-0.5305591955426723,-1.1018544770056957,1.7787268997557855,1.411820846395312
-1.6954313676949022,-0.5390382995044635,-0.5399090453402456,-0.5382000505425109,-0.5391235244868616,-0.5308002383136197,-1.1255436483828178,1.7808374721080094,1.4325750247204085
-1.6950407603068836,-0.5392468114550925,-0.5401157553484149,-0.538410571248392,-0.539332093442055,-0.5309810548462,-1.1948533088077542,1.7860312518645212,1.4938837975759491
-1.694650152918865,-0.5390382995044635,-0.5397712386681329,-0.5381298769738837,-0.5390540015017972,-0.5307400120752526,-1.1987038454980286,1.7856035622567439,1.4972739863155216
-1.6942595455308462,-0.5390382995044635,-0.5397712386681329,-0.5381298769738837,-0.5390540015017972,-0.5307400120752526,-1.1839713572917618,1.7844298736774908,1.484029050472013
-1.6938689381428276,-0.5390382995044635,-0.5399090453402456,-0.5382000505425109,-0.5391235244868616,-0.5308002383136197,-1.191839845311018,1.78499572311653,1.4908273351906267
-1.693478330754809,-0.5391078034880066,-0.5399779486763022,-0.5382702241111379,-0.5391930474719261,-0.5308606023694658,-1.180288235240195,1.7841889531433182,1.480375576048378
-1.6930877233667903,-0.5395248273892643,-0.5403913686926405,-0.5386912655229003,-0.5396101853823129,-0.5312222354346264,-1.1750146741209064,1.784535999970966,1.4753391658684374
-1.6926971159787718,-0.5393858194221783,-0.5401846586844713,-0.538480744817019,-0.5394016164271194,-0.5310414189020461,-1.2108414068043278,1.7865398168428366,1.5070936514579911
-1.6923065085907532,-0.5392468114550925,-0.5400468520123586,-0.5383403976797649,-0.5392625704569906,-0.5309208286078329,-1.216282382562324,1.7865082864357669,1.5118322415168148
-1.6919159012027345,-0.5395248273892643,-0.5403913686926405,-0.5386912655229003,-0.5396101853823129,-0.5312222354346264,-1.2012150650786422,1.785991790836665,1.4981352121367195
-1.6915252938147158,-0.5395943313728072,-0.5402535620205277,-0.5386912655229003,-0.5396101853823129,-0.5312222354346264,-1.2299266756169915,1.78786075327244,1.5234856511984642
-1.6911346864266972,-0.5395943313728072,-0.5403224653565841,-0.5387614390915273,-0.5396797083673772,-0.5312824616729934,-1.2274991633557315,1.7876697874115866,1.5211448381802206
-1.6907440790386785,-0.5397333393398931,-0.5405980787008097,-0.5389719597974084,-0.5398882773225707,-0.5314632782055738,-1.227415456036378,1.787957475187486,1.5208151316631202
-1.6903534716506599,-0.5395248273892643,-0.5401846586844713,-0.5386210919542732,-0.5395406623972484,-0.5311620091962593,-1.2274991633557315,1.7871506768607772,1.5208852012486263
-1.6899628642626412,-0.5392468114550925,-0.5399779486763022,-0.5383403976797649,-0.5392625704569906,-0.5309208286078329,-1.2302615048944066,1.7866746773396123,1.5233026359878663
-1.6895722568746225,-0.5394553234057213,-0.5403224653565841,-0.5386210919542732,-0.5395406623972484,-0.5311620091962593,-1.1508232588276617,1.7814943483933603,1.4524540706837687
-1.6891816494866039,-0.5390382995044635,-0.5397712386681329,-0.5381298769738837,-0.5390540015017972,-0.5307400120752526,-1.196192625917415,1.7835758091541187,1.4928200309348185
-1.6887910420985852,-0.5381346231592947,-0.5389442751527752,-0.5372174948226485,-0.538150078102796,-0.529956244071606,-1.125459941063464,1.7766256893618535,1.4302456537352843
-1.6884004347105668,-0.5373700793403222,-0.5381174351200985,-0.5364455855677509,-0.537385325267087,-0.529293341997131,-1.1283896972408465,1.7751097166839898,1.4330499996110617
-1.6880098273225481,-0.5373700793403222,-0.5382552417922112,-0.536515759136378,-0.5374548482521515,-0.5293535682354981,-0.9269061795562787,1.7608751875674429,1.2538914884309622
-1.6876192199345295,-0.5364665275542638,-0.5372905950874218,-0.5355333291755993,-0.5364815264612491,-0.5285097118109635,-0.6871684169270298,1.7418355919794688,1.0412304727208506
-1.6872286125465108,-0.5364665275542638,-0.5372905950874218,-0.5355333291755993,-0.5364815264612491,-0.5285097118109635,-0.9693457904686493,1.7616522843425046,1.291715546894429
-1.6868380051584921,-0.5363970235707209,-0.5372215682686843,-0.5354631556069722,-0.5364120034761847,-0.5284493477551174,-1.023922962687319,1.7652364265263922,1.340067123901079
-1.6864473977704735,-0.5363970235707209,-0.5372215682686843,-0.5354631556069722,-0.5364120034761847,-0.5284493477551174,-1.054308719612744,1.7672524236894267,1.3668984427514557
-1.6860567903824548,-0.5372310713732363,-0.5381174351200985,-0.5363754119991239,-0.5373158022820226,-0.5292329779412848,-1.0947393548606237,1.7717955245550645,1.402239606749577
-1.6856661829944362,-0.5373005753567793,-0.5380485317840421,-0.5363754119991239,-0.5373158022820226,-0.5292329779412848,-1.0984224769121904,1.7719239973125407,1.4053521871830217
-1.6852755756064175,-0.5369530554390645,-0.5377729184398166,-0.5360245441559885,-0.5369681873567003,-0.5289315711144912,-1.0363116459516797,1.766719729908428,1.3501782865901306
-1.6848849682183988,-0.5371615673896935,-0.5380485317840421,-0.5363052384304968,-0.5372462792969581,-0.5291727517029177,-1.030284718958207,1.766700369970795,1.344543600717794
-1.6844943608303804,-0.53778710324158,-0.5386686618085496,-0.5369368005481402,-0.5378719861625382,-0.5297152013006586,-0.8964367153114999,1.7583837129905893,1.2252043372286139
-1.6841037534423617,-0.5375090873074082,-0.5383241451282677,-0.5365859327050051,-0.537524371237216,-0.529413794473865,-0.7989176882643368,1.7506764716128336,1.138578988593255
-1.683713146054343,-0.5373005753567793,-0.5379796284479856,-0.5363754119991239,-0.5373158022820226,-0.5292329779412848,-1.1515766247018457,1.7749920698137243,1.4517785868308182
-1.6833225386663244,-0.5365360315378067,-0.5373594984234782,-0.5356035027442263,-0.5365510494463136,-0.5285699380493306,-1.10018033061862,1.7697221808510084,1.406308909617113
-1.6829319312783058,-0.5366750395048926,-0.5375662084316473,-0.5358140234501075,-0.536759618401507,-0.5287507545819109,-1.1494002343986474,1.773466515754675,1.4497794251072116
-1.682541323890287,-0.5367445434884357,-0.5376351117677037,-0.5358841970187345,-0.5368291413865715,-0.5288111186377571,-0.7085974906815995,1.7423133478474178,1.0580455990442919
-1.6821507165022684,-0.5370920634061503,-0.5379796284479856,-0.5362350648618698,-0.5371767563118938,-0.5291123876470715,-1.1066257942088618,1.771030236671155,1.4112740692938988
-1.6817601091142498,-0.5373700793403222,-0.5382552417922112,-0.536515759136378,-0.5374548482521515,-0.5293535682354981,-1.1427873561696982,1.7740226166438133,1.4431068267595193
-1.6813695017262311,-0.5374395833238652,-0.5382552417922112,-0.5365859327050051,-0.537524371237216,-0.529413794473865,-1.1596962346791633,1.7751989077470827,1.4579414127670838
-1.6809788943382125,-0.537926111208666,-0.5388064684806624,-0.5370771476853944,-0.5380110321326672,-0.5298357915948718,-1.1430384781277594,1.7749121065410363,1.4427544428061803
-1.6805882869501938,-0.5385517716196628,-0.539426721987851,-0.5377088355621215,-0.5386368635914104,-0.5303783790100919,-1.2053167237269777,1.780461085173841,1.4976241439425282
-1.6801976795621754,-0.538343259669034,-0.5390820818248879,-0.5374281412876133,-0.5383587716511526,-0.5301371984216654,-1.1896634550078193,1.778654442221725,1.4836901147828083
-1.6798070721741567,-0.5386212756032057,-0.5394956253239074,-0.5378491826993755,-0.5387759095615394,-0.5304989693043052,-1.159779941998517,1.777203416825521,1.4568068178443505
-1.679416464786138,-0.538412763652577,-0.5392200119796818,-0.5374983148562403,-0.5384282946362171,-0.5301975624775116,-1.1551760394340587,1.7761230204789609,1.452700498256248
-1.6790258573981194,-0.5384822676361198,-0.5393578186517947,-0.5377088355621215,-0.5386368635914104,-0.5303783790100919,-1.1569338931404882,1.776453867230953,1.4540256513016492
-1.6786352500101007,-0.5390382995044635,-0.5399090453402456,-0.5382702241111379,-0.5391930474719261,-0.5308606023694658,-1.2062375042398694,1.7809433372739185,1.4974029238309523
-1.678244642622082,-0.5402894957673471,-0.541149428871942,-0.5394633005368814,-0.5403750628111851,-0.5318854131440597,-1.111648233370089,1.7765965461875295,1.4126645509822204
-1.6778540352340634,-0.540428503734433,-0.5412872355440547,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-0.6088183660118842,1.7412002273930505,0.9658029613214066
-1.6774634278460447,-0.540498007717976,-0.5412872355440547,-0.5396036476741355,-0.5405141087813139,-0.5320058656207938,-1.1326587705278897,1.7781307396735604,1.4309386234257584
-1.677072820458026,-0.5408455276356907,-0.541700655560393,-0.5400948626545248,-0.541000769676765,-0.5324278627418007,-1.1840550646111156,1.7825388882128363,1.4762261751227594
-1.6766822130700074,-0.5408455276356907,-0.5415628488882802,-0.5399545155172707,-0.5408617237066362,-0.5323072724475874,-1.186649991511083,1.782364506376882,1.4784238496477982
-1.6762916056819888,-0.5402894957673471,-0.5410804020532044,-0.5393931269682544,-0.5403055398261206,-0.5318250490882135,-1.1837202353337004,1.7809180477468785,1.4759141956147586
-1.6759009982939703,-0.5413320555204915,-0.5421829789127877,-0.5405159040662872,-0.5414179075871519,-0.5327894958069612,-1.1229487214828504,1.778732560273546,1.4212659298377786
-1.6755103909059517,-0.5423747398327461,-0.5432166524363147,-0.5415686333547766,-0.5424608769562819,-0.5336937162873419,-1.0396599387258312,1.7748425377738888,1.3466424429214143
-1.675119783517933,-0.542166103323007,-0.542940915609408,-0.5412878133211848,-0.5421826604228609,-0.5334525356989154,-1.074900720173776,1.7766626781335801,1.3779087405248784
-1.6747291761299143,-0.5416100714546633,-0.5423207855849006,-0.5407264247721683,-0.5416264765423452,-0.5329703123395415,-1.1719175033048164,1.7822242501500358,1.4641891668175389
-1.6743385687418957,-0.5412625515369485,-0.5420451722406749,-0.540375556929033,-0.5412788616170229,-0.532668905512748,-1.204898187130209,1.7837425857203926,1.4934802482881975
-1.673947961353877,-0.5409150316192337,-0.5416317522243367,-0.5400246890858977,-0.5409312466917007,-0.5323676365034336,-1.1889100891336353,1.7817412195688442,1.4792874605673811
-1.6735573539658584,-0.540428503734433,-0.5412183322079983,-0.5395334741055084,-0.5404445857962494,-0.5319456393824268,-1.1717500886661087,1.7794307744922342,1.464105567118733
-1.6731667465778397,-0.5413320555204915,-0.5421829789127877,-0.5405159040662872,-0.5414179075871519,-0.5327894958069612,-1.157436137056611,1.7802455776219674,1.4507876733984266
-1.672776139189821,-0.5414015595040345,-0.5422518822488441,-0.5405860776349143,-0.5414874305722164,-0.5328498598628074,-1.1264644288957095,1.7780658816891806,1.4230860235530591
-1.6723855318018024,-0.542096599339464,-0.542940915609408,-0.5413581126488954,-0.5422523080010886,-0.5335128997547616,-1.1611192591081776,1.7818877530092938,1.4533675967819346
-1.671994924413784,-0.5418880873888351,-0.5426653022651825,-0.5410071190466765,-0.541904568482603,-0.5332114929279681,-1.117089209128085,1.7780199751635593,1.4142410484749983
-1.6716043170257653,-0.5414710634875775,-0.5422518822488441,-0.5405860776349143,-0.5414874305722164,-0.5328498598628074,-1.1380160389665321,1.7785152369196928,1.432863841661807
-1.6712137096377466,-0.5409150316192337,-0.541700655560393,-0.5400246890858977,-0.5409312466917007,-0.5323676365034336,-1.1810416011143792,1.7802887658871054,1.4711802792258257
-1.670823102249728,-0.5413320555204915,-0.5421829789127877,-0.5405159040662872,-0.5414179075871519,-0.5327894958069612,-1.1604496005533473,1.779665666611344,1.4525115094055063
-1.6704324948617093,-0.5415405674711203,-0.542389688920957,-0.5407264247721683,-0.5416264765423452,-0.5329703123395415,-1.1879056013013898,1.7819005542136,1.4766437936767383
-1.6700418874736906,-0.5411235435698626,-0.5418384622325058,-0.540235209791779,-0.5411398156468941,-0.5325484530360138,-1.2088324311398368,1.7822540797147395,1.4952986701369517
-1.669651280085672,-0.5409150316192337,-0.541700655560393,-0.5400246890858977,-0.5409312466917007,-0.5323676365034336,-1.204898187130209,1.781446700251211,1.4917356302715548
